,Date,Clients Buy,Clients Sales,Client Net,NRI Buy,NRI Sales,NRI Net,Proprietary Buy,Proprietary Sales,Proprietary Net,DII Buy,DII Sales,DII Net,Open,High,Low,Close,Text,SA
2180,24-10-2019,1070.12,1056.04,14.08,2.77,3.28,-0.51,967.25,1016.46,-49.2,3837.33,4576.08,-738.75,39201.67,39241.61,38718.27,39058.06,Netural,0
2181,25-10-2019,994.61,1005.66,-11.06,5.77,5.65,0.12,899.06,930.07,-31.01,4351.14,3910.98,440.16,39397.37,39402.23,39180.39,39250.2,Netural,0
2182,27-10-2019,298.35,268.85,29.5,3.3,1.99,1.3,112.44,134.6,-22.16,60.91,6.52,54.39,39293.49,39917.01,39254.12,39831.84,Netural,0
2183,29-10-2019,1007.09,1074.93,-67.84,6.48,7.42,-0.95,868.51,833.25,35.27,4972.25,4827.5,144.75,40055.63,40178.12,39805.11,40051.87,BSE LTD stock price also cross    week high of     ,0
2184,30-10-2019,1447.19,7105.49,-5658.3,8.54,7.23,1.31,1166.49,995.18,171.31,4164.15,4350.02,-185.87,40211.99,40392.22,40054.89,40129.05,Netural,0
2185,31-10-2019,1291.76,1255.28,36.48,6.29,8.07,-1.78,1023.28,1028.09,-4.81,4886.64,5537.37,-650.73,40196.07,40283.3,40014.23,40165.03,Hope BSE stock price atleast crosses    week high of      Now at rs     ,0.4404
2186,01-11-2019,1149.12,1099.13,49.98,6.95,19.17,-12.21,990.14,981.11,9.03,3979.06,4115.56,-136.5,40293.85,40483.21,40186.29,40301.96,Netural,0
2187,04-11-2019,1376.59,1247.87,128.72,8.15,7.1,1.05,999.59,873.25,126.34,3297.77,3798.01,-500.24,40445.67,40466.55,40053.55,40248.23,Netural,0
2188,05-11-2019,1124.37,1080.09,44.27,5.68,5.71,-0.03,820.86,915.76,-94.9,3163.93,4757.64,-1593.71,40311.85,40606.91,40037.53,40469.78,Netural,0
2189,06-11-2019,1181.98,1161.05,20.94,5.57,3.37,2.2,893.58,926.14,-32.56,3561.07,4678.32,-1117.25,40625.64,40688.27,40421.07,40653.74,Netural,0
2190,07-11-2019,1057.79,1043.93,13.85,11.68,6.41,5.28,801.26,834.9,-33.64,3818.14,4453.73,-635.59,40630.56,40749.33,40263.94,40323.61,Netural,0
2191,08-11-2019,1293.57,1211.88,81.69,9.46,9.53,-0.07,941.72,970.75,-29.03,3840.39,4424.87,-584.48,40316.5,40417.44,40150.97,40345.08,Netural,0
2192,11-11-2019,900.75,893.11,7.64,5.09,6.7,-1.61,699.01,716.24,-17.23,2890.91,3135.97,-245.06,40346.43,40447.17,40061.23,40116.06,Wipro Implements SAP S  HANA   for Sydney Water,0
2193,13-11-2019,1160.76,955.89,204.87,9.83,12.44,-2.61,831.13,926.71,-95.58,3368.95,4258.98,-890.03,40178.93,40348.61,40026.99,40286.48,Netural,0
2194,14-11-2019,1024.57,939.46,85.11,4.05,6.33,-2.29,723.41,747.64,-24.23,3863.52,3780.78,82.74,40408.2,40650.06,40308.09,40356.69,Netural,0
2195,15-11-2019,1044.46,1011.93,32.53,22.42,20.47,1.95,755.79,768.08,-12.29,4339.31,3801.57,537.74,40431.08,40542.4,40221.97,40284.19,Netural,0
2196,18-11-2019,991.19,1003.55,-12.36,6.91,10.78,-3.87,717.74,700.15,17.6,3338.82,3029.37,309.45,40455.36,40544.13,40290.21,40469.7,Netural,0
2197,19-11-2019,1393.13,1469.67,-76.54,5.16,4.52,0.64,922.75,966.14,-43.39,4310.87,4048.52,262.35,40729.8,40816.38,40575.96,40651.64,This beaten down telecom stock gained     in   days ,-0.0516
2198,20-11-2019,1150.33,1238.47,-88.15,6.87,4.76,2.11,918.07,933.17,-15.1,4850.66,4667.25,183.41,40737.31,40744.85,40534.12,40575.17,Netural,0
2199,21-11-2019,1023.13,986.63,36.5,6.43,10.93,-4.5,763.48,859.07,-95.59,3347.32,3595.06,-247.74,40653.17,40653.17,40276.83,40359.41,SBIN exposure to VIDEOCON   OOO CR AND ABOVE   NO sign of repayment   So where does the bank stand as in stock price  ,-0.4466
2200,22-11-2019,1015.68,1023.1,-7.42,6.8,2.68,4.12,733.82,773.86,-40.04,2838.11,3015.48,-177.37,40439.66,40931.71,40393.9,40889.23,Netural,0
2201,25-11-2019,939.81,1139.83,-200.02,3.52,6.27,-2.75,815.2,746.56,68.64,3378.86,3592.52,-213.66,41022.85,41120.28,40710.2,40821.3,Netural,0
2202,26-11-2019,1109.29,1073.58,35.71,4.88,5.61,-0.73,906.99,904.57,2.43,5501.94,9743.95,-4242.01,40979.39,41075.76,40848.7,41020.61,Netural,0
2203,27-11-2019,1022.94,948.64,74.3,3.57,4.7,-1.13,714.24,733.21,-18.97,3999.3,3559.79,439.51,41161.54,41163.79,40996.08,41130.17,Sir  please work on your CEO desk too  as the BSE is losing credibility and market share  Your stock price trend is the biggest light to above issue ,0.2263
2204,28-11-2019,1138.19,1276,-137.81,5.32,8.29,-2.96,877.71,842.89,34.82,4132,4287.47,-155.47,41138.26,41143.22,40664.18,40793.81,Reliance Industries became the first Indian company to hit Rs    trillion m cap after the stock price hit a new high of Rs          on the BSEIndia  ,0
2205,29-11-2019,1770.77,1321.66,449.11,6.09,4.82,1.28,1210.4,1058.67,151.72,4407.04,3453.42,953.62,41072.94,41093.99,40707.63,40802.17,Netural,0
2206,02-12-2019,1026.32,967.09,59.23,5.42,4.54,0.89,876.47,923.04,-46.57,4038.27,3284.28,753.99,40852.61,40885.03,40554.04,40675.45,Netural,0
2207,03-12-2019,974.62,975.2,-0.58,3.43,4.39,-0.97,762.98,829.52,-66.54,3788.71,2824.74,963.97,40606.01,40886.87,40475.83,40850.29,Netural,0
2208,04-12-2019,987.19,1004.4,-17.21,4.13,5.77,-1.64,850.91,873.27,-22.36,4326.93,3422.8,904.13,40988.14,41002.41,40720.17,40779.59,Netural,0
2209,05-12-2019,893.35,850.92,42.44,4.13,4.02,0.11,676.89,742.87,-65.99,2846.29,3256.78,-410.49,40952.13,40952.13,40337.53,40445.15,Netural,0
2210,06-12-2019,867.6,798.62,68.97,6.03,4.33,1.7,616.82,706.83,-90.01,2965.39,2754.67,210.72,40527.24,40645.63,40336.56,40487.43,Wipro Partners with Moogsoft to Deliver Next Gen AIOps Solutions,0.1779
2211,09-12-2019,771.79,791.55,-19.76,3.68,3.19,0.49,618.37,631.31,-12.94,2296.07,2221.14,74.93,40588.81,40588.81,40208.7,40239.88,Netural,0
2212,10-12-2019,816.73,928.48,-111.76,3.69,4.92,-1.23,563.79,601.09,-37.3,2696.96,2358.56,338.4,40285.2,40466.13,40135.37,40412.57,Netural,0
2213,11-12-2019,882.8,883.17,-0.37,4.62,2.1,2.52,602.76,615.91,-13.14,3421.44,3181.57,239.87,40561.34,40712.65,40490.69,40581.71,Netural,0
2214,12-12-2019,876.11,868.07,8.04,3.77,4.91,-1.15,648.92,619.52,29.4,3474.22,2663.99,810.23,40754.82,41055.8,40736.7,41009.71,Netural,0
2215,13-12-2019,887.39,924.63,-37.24,3.97,3.02,0.95,689.37,691.87,-2.5,3954.84,3569.92,384.92,41168.85,41185.03,40917.93,40938.72,how can someone suggest this without having full clarity  Isn t this like plan to down the stock price  ,0.1573
2216,16-12-2019,762.93,730.92,32,4.43,6.47,-2.04,593.96,584.23,9.73,1988.37,2784.75,-796.38,41052.36,41401.65,41005.18,41352.17,Netural,0
2217,17-12-2019,870.2,867.08,3.12,2.97,6.19,-3.21,593.71,556.41,37.3,3038.74,3946.9,-908.16,41442.75,41614.77,41358.47,41558.57,Netural,0
2218,18-12-2019,846.16,850.11,-3.95,2.21,3.81,-1.6,623.12,607.33,15.79,3154.92,4422.49,-1267.57,41571.82,41719.29,41456.4,41673.92,Hope BSE stock price also reaches   figures in       Sensex making all time highs but stock price of BSE LTD near year lows at rs      Rank underperformer ,-0.0387
2219,19-12-2019,815.79,811.13,4.66,4.8,2.51,2.29,575.64,563.65,11.99,2535.44,3029.39,-493.95,41746.2,41809.96,41636.11,41681.54,Netural,0
2220,20-12-2019,885.17,891.44,-6.27,4.94,3.6,1.34,622.66,622.89,-0.24,4412.85,4698.26,-285.41,41548.26,41701.62,41474.61,41642.66,Netural,0
2221,23-12-2019,768.79,832.54,-63.75,3.6,4.04,-0.44,633.24,572.93,60.31,2421.51,4368.87,-1947.36,41684.51,41702.98,41423.07,41461.26,L T Technology Services Awarded Multi Million Dollar EPCM Project in Europe India Stocks Drift Sideways After Week of Hitting Multiple Highs,0.7531
2222,24-12-2019,805.26,689.86,115.4,3.67,30.47,-26.8,456.79,468.73,-11.94,1920.41,2265.63,-345.22,41543.8,41543.8,41132.89,41163.76,privatebanks stock performance over the last    yrs  Stock price dates    th Dec   XX    Stockmarket  stocks  banks  banking  investors  investment  investing  rupee  Nifty  NSE  BSE  FyersThematic  economy  India  govt  investments  finance  mutualfunds  fyers  https   t co   NMQQekMD PSU Banks   stock price performance over the last decade  Any data issues  let me know  happy to correct ,0.7506
2223,26-12-2019,753.52,711.32,42.2,2.73,4.94,-2.21,519.71,520,-0.29,3442.9,3322.44,120.46,41297.08,41611.27,41264.92,41575.14,Netural,0
2224,27-12-2019,706.94,758.54,-51.6,4.11,3.81,0.3,556.32,523.57,32.75,2587.53,2461.76,125.77,41686.27,41714.73,41453.38,41558,Netural,0
2225,30-12-2019,655.83,659.79,-3.95,6.46,6.23,0.24,541.01,520.75,20.27,2734.01,2532.69,201.32,41607.49,41607.49,41184.73,41253.74,Netural,0
2226,31-12-2019,759.55,719.36,40.19,4.62,2.57,2.05,510.51,520.4,-9.9,3697.29,3112.22,585.07,41349.36,41443.52,41251.18,41306.02,What is investors meet  See BSE Stock Price Ratnamani Metals  amp  Tubes Limited contains two pages   But what is written as Report attached   Nothing  amp no page  Such reporting is accepted by Bombay Stock Exchange  See meaning of compliance ,0.5472
2227,01-01-2020,561.8,540.93,20.87,10.41,8.46,1.95,429.17,469.18,-40.01,1688.37,1479.9,208.47,41340.27,41649.29,41328.45,41626.64,Netural,0
2228,02-01-2020,771.49,950.72,-179.23,5.5,19.05,-13.55,601.67,556.8,44.87,3490.16,3426.21,63.95,41634.51,41636.18,41348.68,41464.61,India steps up farm support  offers tax cuts to revive faltering growth India announces     bln spending on farms  tax cuts to revive faltering growth India Cuts Taxes  Widens Budget Gap to Spur Economy  Stocks Fall,0.7269
2229,03-01-2020,882.21,821.41,60.8,4.76,4.14,0.62,585.98,621.58,-35.6,2750.87,3780.07,-1029.2,41378.34,41378.34,40613.96,40676.63,bhel stock price is    rs  And bhelpuri also in street    rs    ,0
2230,06-01-2020,873.66,818.66,55,5.98,6.3,-0.32,580.17,629.61,-49.44,3778.78,3802.48,-23.7,40983.04,41230.14,40727.37,40869.47,Indian shares surge over    as economy set to reopen Indian shares surge over    as easing curbs boost sentiment Indian shares surge over    as lockdowns ease further,0.8957
2231,07-01-2020,715.68,678.31,37.37,3.19,4.16,-0.97,532.24,573.2,-40.96,4205.16,3893.97,311.19,40574.83,40866.36,40476.55,40817.74,Indian shares end firmer as financials boost Indian shares tick up but virus fears linger Indian shares edge higher even as coronavirus cases surge Consistent Performers   These are six high quality MNCs listed on NSE BSE   Look at the Compound Annual Growth Rate  CAGR  of stock price in last      and    years ,0.6757
2232,08-01-2020,809.32,825.14,-15.82,6.23,3.6,2.63,569.3,591.54,-22.23,5162.02,4413.62,748.4,41216.67,41482.12,41175.72,41452.35,Netural,0
2233,09-01-2020,875.74,854.25,21.49,5.12,5.68,-0.56,667.11,591.09,76.02,5020.49,4601.27,419.22,41568.2,41775.11,41447.8,41599.72,Top India Explorer s Profit Slumps     on Oil Crash  Output Drop Cyclicals Lead the Way in India Earnings Beat,-0.0258
2234,10-01-2020,863.43,838.45,24.98,5.19,5.66,-0.46,632.48,645.6,-13.12,4438.75,4690.49,-251.74,41788.21,41899.63,41720.76,41859.69,May I know the embassy reit NSE stock code in Google Finance  GF  so that I can update my equity portfolio in Google Sheets with its live stock price   I can find the BSE code in GF but not NSE ,0
2235,13-01-2020,756.57,763.92,-7.35,6.91,9.08,-2.18,531.32,519.42,11.9,4593.38,4546.21,47.17,41883.09,41994.26,41770.9,41952.63,Netural,0
2236,14-01-2020,835.43,825.49,9.94,5.02,6.47,-1.45,580.85,593.06,-12.22,3934.36,4576.83,-642.47,41969.86,41969.86,41648.11,41872.73,Netural,0
2237,15-01-2020,1037.16,942.11,95.05,6.47,4.86,1.61,646.35,622.11,24.24,3897.86,4546.2,-648.34,41924.74,42059.45,41812.28,41932.56,Netural,0
2238,16-01-2020,828.09,800.54,27.55,6.01,5.3,0.71,613.61,587.42,26.19,3686.43,3871.08,-184.65,41929.02,42063.93,41850.29,41945.37,adityak This is too funny  Seems like you started looking into yes bank recently  Look at the announcement they made last quarter when the stock price hit    rupees and the next day they released the data  Even HDFC bank informed the exchanges last week,0.7964
2239,17-01-2020,915.78,880.67,35.11,7.44,8.47,-1.04,693.63,614.46,79.16,3615.43,4115.6,-500.17,42263,42273.87,41503.37,41528.91,Improving Risk Appetite Drives Weekly Gains for India s Sensex,0.4767
2240,20-01-2020,810.4,750.69,59.71,5.56,5.14,0.42,590.39,671.08,-80.69,3332.28,4752.13,-1419.85,41487.57,41532.59,41294.3,41323.81,Wipro Positioned as a Global Market Leader in Software Defined Network Solutions and Services by ISG,0.1779
2241,21-01-2020,726.76,736.55,-9.79,5.14,4.93,0.21,571.73,586.36,-14.63,3255.07,3562.88,-307.81,41467.13,41532.29,41059.04,41115.38,Canadian beef producers hope new trade rules in U S  China deal are extended to Canada,0.4404
2242,22-01-2020,715.36,702.75,12.61,5.45,4.99,0.46,575.27,647.44,-72.17,4286.22,4612.44,-326.22,41191.5,41413.96,41098.91,41386.4,Netural,0
2243,23-01-2020,810.81,840.46,-29.64,4.19,5.48,-1.29,647.86,656.9,-9.04,6729.56,7714.12,-984.56,41377.04,41697.03,41275.6,41613.19,Netural,0
2244,24-01-2020,842.63,907.63,-65,7.23,6.06,1.16,626.32,602.24,24.08,3748.79,3330.83,417.96,41510.68,41516.27,41122.48,41155.12,Netural,0
2245,27-01-2020,844.39,815.11,29.28,8.28,5.05,3.24,519.45,558.8,-39.35,3451.63,3441.12,10.51,41299.68,41333.25,40869.75,40966.86,Netural,0
2246,28-01-2020,921.53,841.26,80.27,7.61,4.92,2.69,638.27,695,-56.73,4857.64,4145.94,711.7,41131.57,41334.86,41108.19,41198.66,Netural,0
2247,29-01-2020,915.8,897.7,18.1,5.4,4.2,1.2,631.48,649.56,-18.08,4662.96,3142.06,1520.9,41380.14,41380.14,40829.91,40913.82,Netural,0
2248,30-01-2020,835.9,790.08,45.82,5.02,4,1.01,547.99,619.32,-71.33,3748.39,3456.04,292.35,41146.56,41154.49,40671.01,40723.49,Netural,0
2249,31-01-2020,864.38,831.92,32.46,11.01,4.76,6.25,651.46,697.98,-46.52,7024.62,3208.18,3816.44,40753.18,40905.78,39631.24,39735.53,Netural,0
2250,01-02-2020,1013.02,850.88,162.14,9.22,9.34,-0.12,857.52,1016.97,-159.44,4513.02,4476.38,36.64,39701.02,40014.9,39563.07,39872.31,BSEIndia CORRUPT BSE open your eyes and asked clarification to Adani Gas and all Adani group stock all stock price increase artificial volume make audit,0.3182
2251,03-02-2020,765.86,724.63,41.23,8.59,6.47,2.12,705.26,786.6,-81.34,5825.21,4538.58,1286.63,40178.74,40818.94,40117.46,40789.38,Indian shares take negative turn after two new cases of coronavirus,-0.3612
2252,04-02-2020,974.06,992.02,-17.96,7.97,7.7,0.27,807.34,751.84,55.51,4216.53,3614.67,601.86,40921.71,41177,40703.32,41142.66,Sensex dips    points on profit booking  Nifty edges higher Sensex jumps     points to new closing high of        A first for Uttar Pradesh  Rs     crore Lucknow civic body bonds listed on BSE CM Yogi Adityanath to attend historic listing of LMC bond at BSE,0.6808
2253,05-02-2020,1058.76,1246.04,-187.28,7.15,4.83,2.32,809.66,795.08,14.57,5142.23,4879.48,262.75,41209.13,41405.43,41113.11,41306.03,Netural,0
2254,06-02-2020,1041.36,1046.02,-4.66,4.84,6.05,-1.21,844.29,875.45,-31.16,4545.19,4241.18,304.01,41394.41,41394.41,41073.36,41141.85,Indian shares cling to slim gains after ratings cut Kotak Mahindra helps Indian shares hold on to gains after ratings cut DMart stock price will be highly affected with the lauch of JioMart    Sales will get affected causing a bigger problem to the bottom line ,0.3415
2255,07-02-2020,1056.84,1647.73,-590.9,10.5,7.12,3.38,735.3,733.9,1.39,3936.37,4114.96,-178.59,41166.72,41172.06,40798.98,40979.62,Indian shares climb   month peak on vaccine hopes  rupee surges Indian stocks rise on vaccine hopes  IT leads gains Indian shares rise on virus vaccine hopes  financials lead gains,0.9393
2256,10-02-2020,851.19,780.43,70.76,8.07,9.05,-0.97,593.41,654.35,-60.94,2866.79,3602.58,-735.79,41183.39,41444.34,41179.14,41216.14,The winning numbers for the Nikkei     and Indian BSE are determined by the stock price of REUTERS below  The winning number of the Singapore Exchange is determined by the stock price of SGX below ,0.8979
2257,11-02-2020,918.19,998.52,-80.33,5.32,7.27,-1.95,625.82,617.13,8.69,3819.48,3474.85,344.63,41330.85,41671.86,41330.85,41565.9,Mukesh Ambani Loses      Billion as Oil Sinks Reliance Stock Reliance Tumbles to Three Month Low After Profit Hit by Oil Lenders Lift India Stocks After U S  Election Sparks Volatility,-0.128
2258,12-02-2020,901.38,915.39,-14.01,6.84,7.88,-1.04,659.5,666.84,-7.33,3795.48,3456.29,339.19,41707.21,41709.3,41338.31,41459.79,India s Nifty hits record closing high  Sensex slips India s Nifty hits record closing high  Sensex slips Gas Economy Goal Fuels     Surge in Top Indian Cylinder Maker Indian shares inch lower as banks  Reliance slip Indian shares inch lower as banks  Reliance slip Indian shares inch lower as banks  Reliance slip,0.7351
2259,13-02-2020,863.04,847.09,15.95,4.34,8.43,-4.09,610.42,626.7,-16.28,2951.69,3912.17,-960.48,41510.19,41702.36,41183.13,41257.74,Mad cow fright keeps EU cautious on food rules,-0.7351
2260,14-02-2020,954.29,946.92,7.36,5.69,5.71,-0.01,742.15,755.39,-13.23,4037.42,3817.88,219.54,41324.04,41420.34,41030.58,41055.69,Am I right in saying that  the last time  Bajajfinance s RSI went close to    level was when the stock price was at Rs        Need to find more such stocks ,0
2261,17-02-2020,830.81,742.12,88.7,13.5,3.64,9.86,614.31,623.41,-9.1,3294.42,3448.67,-154.25,41042.46,41042.46,40610.95,40894.38,Netural,0
2262,18-02-2020,890.24,844.72,45.51,6.08,4.43,1.65,694.03,707.49,-13.47,4360.84,4670.27,-309.43,41121.51,41357.16,41048.93,41323,Indian shares end lower as virus fallout dents risk appetite Indian shares drop as Apple s warning signals virus impact,-0.5267
2263,19-02-2020,956.84,974.26,-17.42,5.35,6.78,-1.43,695.03,689.42,5.61,3123.58,2533.46,590.12,41334.96,41399.93,41134.31,41170.12,Indian shares snap four day losing streak as govt promises to tackle virus impact Indian shares gain on hopes of govt aid to tackle virus impact VodafoneIdea  VIL  saw a sharp surge in its stock price on the  BSE over reports that the government is unlikely to invoke its bank guarantees for now  IRCTC stock price on today ,0.8625
2264,20-02-2020,1089.18,1076.46,12.72,4.61,14.11,-9.5,732.31,736.44,-4.12,3768.28,4467.9,-699.62,41037.01,41037.01,40306.36,40363.23,Indian stocks end lower on U S  trade deal uncertainty Indian shares mostly flat in run up to Trump visit,-0.34
2265,24-02-2020,914.36,795.97,118.4,5.62,5.09,0.53,608.79,699.05,-90.25,4171.7,3655.49,516.21,40497.72,40536,40220.59,40281.2,Indian shares end lower on losses in financials  global virus worries Indian shares drop    as virus spread beyond China unnerves investors Tata Motors Ltd Live Stock Price   Tatamotors Live Share Price           BSE,-0.4939
2266,25-02-2020,839.22,817.86,21.36,4.51,7.48,-2.98,629.63,689.2,-59.57,4386.78,2821.5,1565.28,40194.89,40255.39,39760.39,39888.96,Indian stocks end lower for third session on coronavirus worries Indian shares inch higher  no big support from Trump visit,-0.7398
2267,26-02-2020,880.07,829.27,50.8,5.21,4.57,0.64,666.48,712.34,-45.87,6635.51,3849.84,2785.67,39947.8,39947.8,39423.27,39745.66,Netural,0
2268,27-02-2020,850.96,879.78,-28.82,5.25,7.33,-2.08,704.36,743.86,-39.5,6695.91,3198.41,3497.5,39087.47,39087.47,38219.97,38297.29,Indian stocks hit   month low as virus outbreak fans pandemic fears Indian shares fall for  th day as pandemic fears unnerve investors,-0.6705
2269,28-02-2020,1179.58,5961.26,-4781.68,12.36,15.7,-3.34,888.43,979.24,-90.8,11757.09,4135.93,7621.16,38910.95,39083.17,37785.99,38144.02,Worst week for Indian shares since      as pandemic fears grow Indian shares set for worst week in four years as pandemic worries escalate Indian shares set for worst week in four years as pandemic worries escalate,-0.9442
2270,02-03-2020,979.46,955.96,23.5,7.87,4.09,3.78,823.12,962.96,-139.84,5097.47,3958.73,1138.74,38480.89,38754.24,38142.3,38623.7,Modi s guarded stimulus unlikely to revive Indian growth Modi s guarded stimulus unlikely to revive Indian growth,0.8402
2271,03-03-2020,833.44,914.28,-80.84,7.56,5.28,2.28,763.11,817.56,-54.45,6177.35,3042.11,3135.24,38715.72,38791.7,37846.1,38409.48,Indian shares snap   day losing streak on hopes of global policy easing amid virus spread Indian shares rebound on stimulus hopes as coronavirus spreads,0.8126
2272,04-03-2020,865.88,870.86,-4.99,6.08,7.09,-1.01,774.5,843.1,-68.59,5859.55,5095.42,764.13,38604.25,38887.8,38386.68,38470.61,Indian shares track broader Asia lower as global coronavirus cases cross   mln Indian shares track broader Asia lower as global coronavirus cases cross   mln Indian shares track broader Asia lower as oil prices retreat Lucknow civic body bonds listed on BSE Lucknow civic body bonds listed on BSE,0.2023
2273,05-03-2020,822.5,778,44.5,5.27,2.52,2.75,755.71,822.45,-66.74,5056.28,2545.39,2510.89,37613.96,37747.07,37011.09,37576.62,Keep an eye on RIL s stock price tomorrow  Expecting a fall  considering the overarching feeling   The rights issue essentially ends up being useless if stock prices fall below INR        Just because of elonmusk account hacked and post false news tesla stock price tumbled ,-0.6124
2274,06-03-2020,844.15,733.69,110.46,10.49,5.47,5.02,746.5,882.11,-135.61,6861.39,4317.61,2543.78,36950.2,36950.2,35109.18,35634.95,India s Nifty closes above        as lockdowns ease India s Nifty tops        as economic reopening boosts risk appetite Indian shares hold on to gains  Nifty tops       ,0.9638
2275,09-03-2020,1043.95,924.53,119.42,12.45,6.08,6.38,869.97,1058.87,-188.9,9971.24,4996.44,4974.8,35468.9,36021.51,35261.92,35697.4,Netural,0
2276,11-03-2020,889.11,847.14,41.97,23.51,3.51,19.99,865.76,1048.02,-182.25,7345.59,4510.13,2835.46,34472.5,34472.5,32493.1,32778.14,Netural,0
2277,12-03-2020,1169.5,1047.11,122.38,18.91,9.73,9.19,1087.21,1368.62,-281.42,12340.09,8421.85,3918.24,31214.13,34769.48,29388.97,34103.48,Indian shares hit record highs as Maruti surges Indian shares hit all time high as banks  Reliance gain Indian shares hit record high as banks  Reliance gain,0.9081
2278,13-03-2020,1174.55,1126.66,47.89,18.59,5.73,12.86,1704.76,1779.11,-74.34,13264.47,7396.57,5867.9,33103.24,33103.24,31276.3,31390.07,Indian stocks rebound sharply  but suffer worst week since      Indian stocks stage sharp recovery as world markets stabilize on stimulus hopes Indian stocks claw back losses after virus fueled crash Indian stocks gain in sharp reversal after     crash Trading in Indian stocks halted as virus panic triggers     plunge India s Nifty    set to fall sharply on coronavirus panic,-0.9643
